semantic_pair_id,sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,i_cache_split,i_cache_record_id,i_generation_run_id,i_generation_branch,i_generation_partner_sample_id,i_state_file_sha256,j_cache_split,j_cache_record_id,j_generation_run_id,j_generation_branch,j_generation_partner_sample_id,j_state_file_sha256,state_resolution,derived_from_cache,semantic_pair_simulated_simultaneously
train:32__train:2,32,2,2020-05,2021-04,2021-05,2017-11,2018-10,2018-11,99.8,99.7,0.1,1.250318,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:3,32,3,2020-05,2021-04,2021-05,2017-12,2018-11,2018-12,99.8,100.0,-0.2,1.171829,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:4,32,4,2020-05,2021-04,2021-05,2018-01,2018-12,2019-01,99.8,100.5,-0.7,1.450866,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:5,32,5,2020-05,2021-04,2021-05,2018-02,2019-01,2019-02,99.8,101.0,-1.2,1.642344,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:6,32,6,2020-05,2021-04,2021-05,2018-03,2019-02,2019-03,99.8,99.6,0.2,1.534765,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:7,32,7,2020-05,2021-04,2021-05,2018-04,2019-03,2019-04,99.8,100.1,-0.3,1.50825,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:8,32,8,2020-05,2021-04,2021-05,2018-05,2019-04,2019-05,99.8,100.0,-0.2,0.785087,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:9,32,9,2020-05,2021-04,2021-05,2018-06,2019-05,2019-06,99.8,99.9,-0.1,0.862334,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:10,32,10,2020-05,2021-04,2021-05,2018-07,2019-06,2019-07,99.8,100.4,-0.6,1.409733,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:11,32,11,2020-05,2021-04,2021-05,2018-08,2019-07,2019-08,99.8,100.7,-0.9,1.822805,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:12,32,12,2020-05,2021-04,2021-05,2018-09,2019-08,2019-09,99.8,100.9,-1.1,1.719309,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:13,32,13,2020-05,2021-04,2021-05,2018-10,2019-09,2019-10,99.8,100.9,-1.1,1.501983,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:14,32,14,2020-05,2021-04,2021-05,2018-11,2019-10,2019-11,99.8,100.4,-0.6,1.277486,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:15,32,15,2020-05,2021-04,2021-05,2018-12,2019-11,2019-12,99.8,100.0,-0.2,1.119008,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:16,32,16,2020-05,2021-04,2021-05,2019-01,2019-12,2020-01,99.8,101.4,-1.6,1.289893,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:17,32,17,2020-05,2021-04,2021-05,2019-02,2020-01,2020-02,99.8,100.8,-1.0,1.475117,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:18,32,18,2020-05,2021-04,2021-05,2019-03,2020-02,2020-03,99.8,98.8,1.0,1.551859,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:19,32,19,2020-05,2021-04,2021-05,2019-04,2020-03,2020-04,99.8,99.1,0.7,1.396534,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:32__train:20,32,20,2020-05,2021-04,2021-05,2019-05,2020-04,2020-05,99.8,99.2,0.6,0.948659,train,train:32,train:run:017,target,33,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:0,33,0,2020-06,2021-05,2021-06,2017-09,2018-08,2018-09,99.6,100.7,-1.1,1.846843,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:1,33,1,2020-06,2021-05,2021-06,2017-10,2018-09,2018-10,99.6,100.2,-0.6,1.544022,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:2,33,2,2020-06,2021-05,2021-06,2017-11,2018-10,2018-11,99.6,99.7,-0.1,1.382856,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:3,33,3,2020-06,2021-05,2021-06,2017-12,2018-11,2018-12,99.6,100.0,-0.4,1.240912,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:4,33,4,2020-06,2021-05,2021-06,2018-01,2018-12,2019-01,99.6,100.5,-0.9,1.098103,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:5,33,5,2020-06,2021-05,2021-06,2018-02,2019-01,2019-02,99.6,101.0,-1.4,1.394248,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:6,33,6,2020-06,2021-05,2021-06,2018-03,2019-02,2019-03,99.6,99.6,0.0,1.546629,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:7,33,7,2020-06,2021-05,2021-06,2018-04,2019-03,2019-04,99.6,100.1,-0.5,1.793854,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:8,33,8,2020-06,2021-05,2021-06,2018-05,2019-04,2019-05,99.6,100.0,-0.4,1.603445,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:9,33,9,2020-06,2021-05,2021-06,2018-06,2019-05,2019-06,99.6,99.9,-0.3,0.814857,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:10,33,10,2020-06,2021-05,2021-06,2018-07,2019-06,2019-07,99.6,100.4,-0.8,0.872023,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:11,33,11,2020-06,2021-05,2021-06,2018-08,2019-07,2019-08,99.6,100.7,-1.1,1.405715,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:12,33,12,2020-06,2021-05,2021-06,2018-09,2019-08,2019-09,99.6,100.9,-1.3,1.801726,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:13,33,13,2020-06,2021-05,2021-06,2018-10,2019-09,2019-10,99.6,100.9,-1.3,1.686942,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:14,33,14,2020-06,2021-05,2021-06,2018-11,2019-10,2019-11,99.6,100.4,-0.8,1.563367,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:15,33,15,2020-06,2021-05,2021-06,2018-12,2019-11,2019-12,99.6,100.0,-0.4,1.416907,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:16,33,16,2020-06,2021-05,2021-06,2019-01,2019-12,2020-01,99.6,101.4,-1.8,1.156136,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:17,33,17,2020-06,2021-05,2021-06,2019-02,2020-01,2020-02,99.6,100.8,-1.2,1.350376,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:18,33,18,2020-06,2021-05,2021-06,2019-03,2020-02,2020-03,99.6,98.8,0.8,1.392621,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:18,train:run:010,target,19,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:19,33,19,2020-06,2021-05,2021-06,2019-04,2020-03,2020-04,99.6,99.1,0.5,1.573682,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:19,train:run:010,reference,18,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:20,33,20,2020-06,2021-05,2021-06,2019-05,2020-04,2020-05,99.6,99.2,0.4,1.369112,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:20,train:run:011,target,21,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:33__train:21,33,21,2020-06,2021-05,2021-06,2019-06,2020-05,2020-06,99.6,99.9,-0.3,0.908534,train,train:33,train:run:017,reference,32,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:21,train:run:011,reference,20,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:0,34,0,2020-07,2021-06,2021-07,2017-09,2018-08,2018-09,100.3,100.7,-0.4,1.589058,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:0,train:run:001,target,1,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:1,34,1,2020-07,2021-06,2021-07,2017-10,2018-09,2018-10,100.3,100.2,0.1,1.855993,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:1,train:run:001,reference,0,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:2,34,2,2020-07,2021-06,2021-07,2017-11,2018-10,2018-11,100.3,99.7,0.6,1.544089,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:2,train:run:002,target,3,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:3,34,3,2020-07,2021-06,2021-07,2017-12,2018-11,2018-12,100.3,100.0,0.3,1.342304,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:3,train:run:002,reference,2,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:4,34,4,2020-07,2021-06,2021-07,2018-01,2018-12,2019-01,100.3,100.5,-0.2,1.222256,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:4,train:run:003,target,5,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:5,34,5,2020-07,2021-06,2021-07,2018-02,2019-01,2019-02,100.3,101.0,-0.7,1.127844,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:5,train:run:003,reference,4,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:6,34,6,2020-07,2021-06,2021-07,2018-03,2019-02,2019-03,100.3,99.6,0.7,1.438822,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:6,train:run:004,target,7,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:7,34,7,2020-07,2021-06,2021-07,2018-04,2019-03,2019-04,100.3,100.1,0.2,1.568144,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:7,train:run:004,reference,6,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:8,34,8,2020-07,2021-06,2021-07,2018-05,2019-04,2019-05,100.3,100.0,0.3,1.80081,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:8,train:run:005,target,9,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:9,34,9,2020-07,2021-06,2021-07,2018-06,2019-05,2019-06,100.3,99.9,0.4,1.597287,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:9,train:run:005,reference,8,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:10,34,10,2020-07,2021-06,2021-07,2018-07,2019-06,2019-07,100.3,100.4,-0.1,0.795825,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:10,train:run:006,target,11,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:11,34,11,2020-07,2021-06,2021-07,2018-08,2019-07,2019-08,100.3,100.7,-0.4,0.930207,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:11,train:run:006,reference,10,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:12,34,12,2020-07,2021-06,2021-07,2018-09,2019-08,2019-09,100.3,100.9,-0.6,1.443922,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:12,train:run:007,target,13,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:13,34,13,2020-07,2021-06,2021-07,2018-10,2019-09,2019-10,100.3,100.9,-0.6,1.821902,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:13,train:run:007,reference,12,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:14,34,14,2020-07,2021-06,2021-07,2018-11,2019-10,2019-11,100.3,100.4,-0.1,1.727368,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:14,train:run:008,target,15,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:15,34,15,2020-07,2021-06,2021-07,2018-12,2019-11,2019-12,100.3,100.0,0.3,1.609163,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:15,train:run:008,reference,14,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:16,34,16,2020-07,2021-06,2021-07,2019-01,2019-12,2020-01,100.3,101.4,-1.1,1.387921,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:16,train:run:009,target,17,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
train:34__train:17,34,17,2020-07,2021-06,2021-07,2019-02,2020-01,2020-02,100.3,100.8,-0.5,1.329088,train,train:34,train:run:018,target,35,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,train,train:17,train:run:009,reference,16,0a9cc18afa66e794ac776939eb37b784c029bbfb36db8c55425e4f45995d9add,unique_window_cache_lookup,True,False
