sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance,delta_bin,sample_weight,selection_method,search_distance
4,17,2013-11,2014-10,2014-11,2014-12,2015-11,2015-12,99.8,100.5,-0.7000000000000028,1.06832947379089,13,1.06832947379089,0.33486606277997855,0.7354341030877589,0.28571428571425095,0.5105741944010049,large,0.08333333333333333,mirrored_antisymmetry_regularization,0.716995590575445
5,17,2013-12,2014-11,2014-12,2014-12,2015-11,2015-12,100.3,100.5,-0.20000000000000284,0.8623476017007674,12,0.8623476017007674,0.3468798202877734,0.5936369355759432,0.29596465900256813,0.4448007972892557,medium,0.08333333333333333,mirrored_antisymmetry_regularization,0.5814323722364348
0,18,2013-07,2014-06,2014-07,2015-01,2015-12,2016-01,100.1,100.5,-0.4000000000000057,1.270090943795505,18,1.270090943795505,1.4846828912337051,0.8743259612370882,1.2667605318360418,1.070543246536565,large,0.08333333333333333,mirrored_antisymmetry_regularization,0.8904157786316452
1,18,2013-08,2014-07,2014-08,2015-01,2015-12,2016-01,100.2,100.5,-0.29999999999999716,1.2194972974420841,17,1.2194972974420841,1.3201607246506644,0.8394974800983657,1.1263869958640802,0.9829422379812229,medium,0.0625,mirrored_antisymmetry_regularization,0.8512599502447599
2,18,2013-09,2014-08,2014-09,2015-01,2015-12,2016-01,100.5,100.5,-0.0,1.5110203574891254,16,1.5110203574891254,0.8100602736103399,1.0401808885924944,0.6911592967608032,0.8656700926766487,medium,0.0625,mirrored_antisymmetry_regularization,1.025871003327395
3,18,2013-10,2014-09,2014-10,2015-01,2015-12,2016-01,100.0,100.5,-0.5,1.619202916497499,15,1.619202916497499,0.16743303138927546,1.1146533666116065,0.14285714285651643,0.6287552547340615,large,0.08333333333333333,mirrored_antisymmetry_regularization,1.074809721437648
4,18,2013-11,2014-10,2014-11,2015-01,2015-12,2016-01,99.8,100.5,-0.7000000000000028,1.5734633694830165,14,1.5734633694830165,0.7594890952244905,1.0831664297073267,0.6480109765330395,0.8655887031201831,large,0.08333333333333333,mirrored_antisymmetry_regularization,1.065325056127181
5,18,2013-12,2014-11,2014-12,2015-01,2015-12,2016-01,100.3,100.5,-0.20000000000000284,1.1210089110638073,13,1.1210089110638073,1.0763866610562522,0.7716984350681374,0.9183941885986251,0.8450463118333813,medium,0.0625,mirrored_antisymmetry_regularization,0.7777129609628874
6,18,2014-01,2014-12,2015-01,2015-01,2015-12,2016-01,100.3,100.5,-0.20000000000000284,0.8605483671873885,12,0.8605483671873885,0.34687982028804903,0.5923983491163785,0.2959646590028033,0.4441815040595909,medium,0.0625,mirrored_antisymmetry_regularization,0.5802445678217218
0,19,2013-07,2014-06,2014-07,2015-02,2016-01,2016-02,100.1,101.6,-1.5,1.3827210452987255,19,1.3827210452987255,1.237526406793912,0.9518601112458686,1.0558817768343483,1.0038709440401083,large,0.0625,mirrored_antisymmetry_regularization,0.9561249995349962
1,19,2013-08,2014-07,2014-08,2015-02,2016-01,2016-02,100.2,101.6,-1.3999999999999915,1.2801803409516797,18,1.2801803409516797,1.0344141621712,0.8812714653444661,0.8825824301928046,0.8819269477686353,large,0.0625,mirrored_antisymmetry_regularization,0.8813252149032479
2,19,2013-09,2014-08,2014-09,2015-02,2016-01,2016-02,100.5,101.6,-1.0999999999999943,1.2346676504601,17,1.2346676504601,0.5655013765473421,0.849940695640983,0.4824968542028972,0.66621877492194,large,0.0625,mirrored_antisymmetry_regularization,0.8348754981420214
3,19,2013-10,2014-09,2014-10,2015-02,2016-01,2016-02,100.0,101.6,-1.5999999999999943,1.509172582428004,16,1.509172582428004,0.16743303139041757,1.0389088869973668,0.1428571428574909,0.5908830149274289,large,0.0625,mirrored_antisymmetry_regularization,1.002170765487632
4,19,2013-11,2014-10,2014-11,2015-02,2016-01,2016-02,99.8,101.6,-1.7999999999999972,1.627346284509284,15,1.627346284509284,0.8300355207862317,1.120259231372231,0.7082025690214964,0.9142309001968637,large,0.0625,mirrored_antisymmetry_regularization,1.103364908215851
5,19,2013-12,2014-11,2014-12,2015-02,2016-01,2016-02,100.3,101.6,-1.2999999999999972,1.5928188303832402,14,1.5928188303832402,1.1759586744879074,1.096490658211943,1.003350981349067,1.049920819780505,large,0.0625,mirrored_antisymmetry_regularization,1.092671931460565
6,19,2014-01,2014-12,2015-01,2015-02,2016-01,2016-02,100.3,101.6,-1.2999999999999972,1.1137649606106408,13,1.1137649606106408,0.5870231424115999,0.7667117260658737,0.5008596465090736,0.6337856862874736,large,0.0625,mirrored_antisymmetry_regularization,0.7558117908040448
7,19,2014-02,2015-01,2015-02,2015-02,2016-01,2016-02,101.2,101.6,-0.3999999999999915,0.6823100114296372,12,0.6823100114296372,1.7016679434509,0.4696997167952073,1.4518964297237866,0.960798073259497,large,0.0625,mirrored_antisymmetry_regularization,0.509969782025279
0,20,2013-07,2014-06,2014-07,2015-03,2016-02,2016-03,100.1,99.6,0.5,1.6470979397205803,20,1.6470979397205803,2.5876853803047264,1.1338561985917852,2.2078638663743964,1.6708600324830907,small,0.03125,mirrored_antisymmetry_regularization,1.177890512970872
1,20,2013-08,2014-07,2014-08,2015-03,2016-02,2016-03,100.2,99.6,0.6000000000000085,1.3983711143900683,19,1.3983711143900683,2.2846109060154474,0.9626335615791372,1.9492747868453708,1.455954174212254,small,0.03125,mirrored_antisymmetry_regularization,1.0030858518150527
2,20,2013-09,2014-08,2014-09,2015-03,2016-02,2016-03,100.5,99.6,0.9000000000000057,1.38502103698205,18,1.38502103698205,2.15277332211235,0.9534434171100538,1.8367883771971183,1.395115897153586,small,0.03125,mirrored_antisymmetry_regularization,0.9896605604736234
3,20,2013-10,2014-09,2014-10,2015-03,2016-02,2016-03,100.0,99.6,0.4000000000000057,1.3070820746828071,17,1.3070820746828071,1.8688692140204535,0.8997905204706471,1.5945558297080822,1.2471731750893646,small,0.03125,mirrored_antisymmetry_regularization,0.9282758981493819
4,20,2013-11,2014-10,2014-11,2015-03,2016-02,2016-03,99.8,99.6,0.20000000000000284,1.5375769159333834,16,1.5375769159333834,2.6298083698719514,1.0584623263134323,2.243804026378774,1.6511331763461032,small,0.03125,mirrored_antisymmetry_regularization,1.1070613360161112
5,20,2013-12,2014-11,2014-12,2015-03,2016-02,2016-03,100.3,99.6,0.7000000000000028,1.6519045165237018,15,1.6519045165237018,2.9747759827480382,1.137165028486352,2.5381371525522707,1.8376510905193113,small,0.03125,mirrored_antisymmetry_regularization,1.1946048855730544
6,20,2014-01,2014-12,2015-01,2015-03,2016-02,2016-03,100.3,99.6,0.7000000000000028,1.5489435337287631,14,1.5489435337287631,2.296298172231289,1.0662870644382954,1.959246591366528,1.5127668279024116,small,0.03125,mirrored_antisymmetry_regularization,1.102898405042353
7,20,2014-02,2015-01,2015-02,2015-03,2016-02,2016-03,101.2,99.6,1.6000000000000085,1.3542537562149264,13,1.3542537562149264,3.064956253498345,0.932263333539835,2.6150807264368265,1.7736720299883308,small,0.03125,mirrored_antisymmetry_regularization,1.0012588466486116
8,20,2014-03,2015-02,2015-03,2015-03,2016-02,2016-03,99.5,99.6,-0.09999999999999432,0.46486600365745634,12,0.46486600365745634,1.3201607246511615,0.320012056994629,1.1263869958645043,0.7231995264295666,medium,0.25,mirrored_antisymmetry_regularization,0.35307342948829384
0,21,2013-07,2014-06,2014-07,2015-04,2016-03,2016-04,100.1,99.8,0.29999999999999716,1.6808792456920756,21,1.6808792456920756,0.4556934571347115,1.1571111260909983,0.3888065859198384,0.7729588560054184,small,0.03571428571428571,mirrored_antisymmetry_regularization,1.1256106399439807
1,21,2013-08,2014-07,2014-08,2015-04,2016-03,2016-04,100.2,99.8,0.4000000000000057,1.6536294215170426,20,1.6536294215170426,0.7594890952244905,1.1383524467761308,0.6480109765330395,0.8931817116545852,small,0.03571428571428571,mirrored_antisymmetry_regularization,1.1182484464961642
2,21,2013-09,2014-08,2014-09,2015-04,2016-03,2016-04,100.5,99.8,0.7000000000000028,1.3381821506385072,19,1.3381821506385072,1.0406394608630447,0.9211996990317156,0.8878939770074692,0.9045468380195925,small,0.03571428571428571,mirrored_antisymmetry_regularization,0.9198341644287215
3,21,2013-10,2014-09,2014-10,2015-04,2016-03,2016-04,100.0,99.8,0.20000000000000284,1.3064956085473325,18,1.3064956085473325,1.696504129642551,0.8993867993275771,1.447490562609139,1.1734386809683581,small,0.03571428571428571,mirrored_antisymmetry_regularization,0.9218590536221212
4,21,2013-11,2014-10,2014-11,2015-04,2016-03,2016-04,99.8,99.8,-0.0,1.287849005991176,17,1.287849005991176,1.320160724650918,0.886550546314862,1.1263869958642965,1.0064687710895792,medium,0.08333333333333333,mirrored_antisymmetry_regularization,0.8963838407463888
5,21,2013-12,2014-11,2014-12,2015-04,2016-03,2016-04,100.3,99.8,0.5,1.5284069969915826,16,1.5284069969915826,1.3734832615470263,1.0521497876464792,1.1718828290797199,1.1120163083630996,small,0.03571428571428571,mirrored_antisymmetry_regularization,1.057058842345242
6,21,2014-01,2014-12,2015-01,2015-04,2016-03,2016-04,100.3,99.8,0.5,1.6520976128096274,15,1.6520976128096274,1.7101868038689443,1.137297955263468,1.459164888340449,1.2982314218019586,small,0.03571428571428571,mirrored_antisymmetry_regularization,1.1504944995196245
7,21,2014-02,2015-01,2015-02,2015-04,2016-03,2016-04,101.2,99.8,1.4000000000000057,1.4104090737379436,14,1.4104090737379436,2.727303416233554,0.9709204487737746,2.32698871013153,1.6489545794526523,small,0.03571428571428571,mirrored_antisymmetry_regularization,1.0265192474894425
8,21,2014-03,2015-02,2015-03,2015-04,2016-03,2016-04,99.5,99.8,-0.29999999999999716,1.4723784061190437,13,1.4723784061190437,2.775038562301617,1.0135799105753145,2.3677172720200583,1.6906485912976863,medium,0.08333333333333333,mirrored_antisymmetry_regularization,1.069099542394549
9,21,2014-04,2015-03,2015-04,2015-04,2016-03,2016-04,99.8,99.8,-0.0,0.4789963167959578,12,0.4789963167959578,1.348049489988712,0.329739312887409,1.1501822368683863,0.7399607748778976,medium,0.08333333333333333,mirrored_antisymmetry_regularization,0.36337747277062904
0,22,2013-07,2014-06,2014-07,2015-05,2016-04,2016-05,100.1,99.5,0.5999999999999943,1.6165819591094162,22,1.6165819591094162,0.15189781904491104,1.112849109129974,0.12960219530661896,0.6212256522182964,small,0.025,mirrored_antisymmetry_regularization,1.0725359856632164
1,22,2013-08,2014-07,2014-08,2015-05,2016-04,2016-05,100.2,99.5,0.7000000000000028,1.6808792456920758,21,1.6808792456920758,0.45569345713468995,1.1571111260909985,0.38880658591982004,0.7729588560054093,small,0.025,mirrored_antisymmetry_regularization,1.1256106399439803
2,22,2013-09,2014-08,2014-09,2015-05,2016-04,2016-05,100.5,99.5,1.0,1.6305852754690309,20,1.6305852754690309,0.7883346617355282,1.1224889409045704,0.6726225790445164,0.8975557599745434,small,0.025,mirrored_antisymmetry_regularization,1.1040444200683082
3,22,2013-10,2014-09,2014-10,2015-05,2016-04,2016-05,100.0,99.5,0.5,1.2936139878096298,19,1.2936139878096298,1.4628027700670028,0.8905191387172856,1.2480919837646502,1.0693055612409679,small,0.025,mirrored_antisymmetry_regularization,0.9051796253642276
4,22,2013-11,2014-10,2014-11,2015-05,2016-04,2016-05,99.8,99.5,0.29999999999999716,1.2942993907343332,18,1.2942993907343332,1.2107637960165225,0.8909909675842682,1.0330473929656716,0.9620191802749699,small,0.025,mirrored_antisymmetry_regularization,0.8968152810249057
5,22,2013-12,2014-11,2014-12,2015-05,2016-04,2016-05,100.3,99.5,0.7999999999999972,1.2771800331448826,17,1.2771800331448826,1.3394642511199142,0.8792060644218,1.1428571428570038,1.011031603639402,small,0.025,mirrored_antisymmetry_regularization,0.8900157586376434
6,22,2014-01,2014-12,2015-01,2015-05,2016-04,2016-05,100.3,99.5,0.7999999999999972,1.5284069969915826,16,1.5284069969915826,1.5398013397168846,1.0521497876464792,1.3137886720044187,1.1829692298254488,small,0.025,mirrored_antisymmetry_regularization,1.0628769819051547
7,22,2014-02,2015-01,2015-02,2015-05,2016-04,2016-05,101.2,99.5,1.7000000000000028,1.6295769168034313,15,1.6295769168034313,2.6238203417662427,1.1217947904865402,2.2386949234769866,1.6802448569817634,small,0.025,mirrored_antisymmetry_regularization,1.1675876959391485
8,22,2014-03,2015-02,2015-03,2015-05,2016-04,2016-05,99.5,99.5,-0.0,1.4852800564165511,14,1.4852800564165511,2.513257284168489,1.0224613594613314,2.14436035649914,1.5834108579802355,medium,0.25,mirrored_antisymmetry_regularization,1.0684592183398816
9,22,2014-04,2015-03,2015-04,2015-05,2016-04,2016-05,99.8,99.5,0.29999999999999716,1.4723784061190437,13,1.4723784061190437,1.4148572390543024,1.0135799105753145,1.207183917319336,1.1103819139473252,small,0.025,mirrored_antisymmetry_regularization,1.0215176748518193
10,22,2014-05,2015-04,2015-05,2015-05,2016-04,2016-05,99.8,99.5,0.29999999999999716,0.47649466226601656,12,0.47649466226601656,1.1720312197300675,0.32801718305705396,1.0,0.664008591528527,small,0.025,mirrored_antisymmetry_regularization,0.3555684785517147
0,23,2013-07,2014-06,2014-07,2015-06,2016-05,2016-06,100.1,99.9,0.19999999999998863,1.3434929974129466,23,1.3434929974129466,0.7883346617355282,0.9248556665305219,0.6726225790445164,0.7987391227875191,medium,0.027777777777777776,mirrored_antisymmetry_regularization,0.9145141099435956
1,23,2013-08,2014-07,2014-08,2015-06,2016-05,2016-06,100.2,99.9,0.29999999999999716,1.6010652951311894,22,1.6010652951311894,1.0406394608631635,1.1021674943887383,0.8878939770075706,0.9950307356981545,small,0.03333333333333333,mirrored_antisymmetry_regularization,1.0933822801761104
2,23,2013-09,2014-08,2014-09,2015-06,2016-05,2016-06,100.5,99.9,0.5999999999999943,1.6500679544014814,21,1.6500679544014814,1.063284733314291,1.1359007458373602,0.907215367146259,1.0215580564918096,small,0.03333333333333333,mirrored_antisymmetry_regularization,1.1265246453110251
3,23,2013-10,2014-09,2014-10,2015-06,2016-05,2016-06,100.0,99.9,0.09999999999999432,1.6330851175315222,20,1.6330851175315222,1.5998747210527997,1.1242098230389608,1.3650444579635597,1.2446271405012603,medium,0.027777777777777776,mirrored_antisymmetry_regularization,1.1340840430708694
4,23,2013-11,2014-10,2014-11,2015-06,2016-05,2016-06,99.8,99.9,-0.10000000000000853,1.274611515888848,19,1.274611515888848,1.0126029852671643,0.8774379065353062,0.8639727067171288,0.8707053066262175,medium,0.027777777777777776,mirrored_antisymmetry_regularization,0.8768858333427608
5,23,2013-12,2014-11,2014-12,2015-06,2016-05,2016-06,100.3,99.9,0.3999999999999915,1.2592199781248903,18,1.2592199781248903,0.9531537267860598,0.8668424282224114,0.8132494346060015,0.8400459314142065,small,0.03333333333333333,mirrored_antisymmetry_regularization,0.8646451154841386
6,23,2014-01,2014-12,2015-01,2015-06,2016-05,2016-06,100.3,99.9,0.3999999999999915,1.2989502157028967,17,1.2989502157028967,1.4756402459845825,0.8941925784854791,1.259045169739113,1.076618874112296,small,0.03333333333333333,mirrored_antisymmetry_regularization,0.909151534726878
7,23,2014-02,2015-01,2015-02,2015-06,2016-05,2016-06,101.2,99.9,1.2999999999999972,1.4840687777724582,16,1.4840687777724582,2.348092569645167,1.0216275196721447,2.003438586035242,1.5125330528536933,small,0.03333333333333333,mirrored_antisymmetry_regularization,1.0618817733930317
8,23,2014-03,2015-02,2015-03,2015-06,2016-05,2016-06,99.5,99.9,-0.4000000000000057,1.6973200715940786,15,1.6973200715940786,2.714576819221314,1.168428930521084,2.3161301282115274,1.7422795293663058,large,0.16666666666666666,mirrored_antisymmetry_regularization,1.2154846796263923
9,23,2014-04,2015-03,2015-04,2015-06,2016-05,2016-06,99.8,99.9,-0.10000000000000853,1.434657108811563,14,1.434657108811563,0.8371651569500891,0.987612707448179,0.7142857142857492,0.8509492108669641,medium,0.027777777777777776,mirrored_antisymmetry_regularization,0.9764063007285193
10,23,2014-05,2015-04,2015-05,2015-06,2016-05,2016-06,99.8,99.9,-0.10000000000000853,1.4549333780771008,13,1.4549333780771008,0.8100602736108121,1.001570817064263,0.6911592967612061,0.8463650569127346,medium,0.027777777777777776,mirrored_antisymmetry_regularization,0.9888439447318377
11,23,2014-06,2015-05,2015-06,2015-06,2016-05,2016-06,100.0,99.9,0.09999999999999432,0.44317586848065743,12,0.44317586848065743,1.2575029649656162,0.30508064725546113,1.0729261676623545,0.6890034074589078,medium,0.027777777777777776,mirrored_antisymmetry_regularization,0.3365623135921437
0,24,2013-07,2014-06,2014-07,2015-07,2016-06,2016-07,100.1,100.2,-0.10000000000000853,0.9226840677060826,24,0.9226840677060826,0.6697321255599571,0.6351723381354625,0.5714285714285019,0.6033004547819822,medium,0.023809523809523808,mirrored_antisymmetry_regularization,0.6325588437004771
1,24,2013-08,2014-07,2014-08,2015-07,2016-06,2016-07,100.2,100.2,-0.0,1.3412626627695865,23,1.3412626627695865,0.7354134277598106,0.9233203123179261,0.627469145343402,0.7753947288306641,medium,0.023809523809523808,mirrored_antisymmetry_regularization,0.9111904144719706
2,24,2013-09,2014-08,2014-09,2015-07,2016-06,2016-07,100.5,100.2,0.29999999999999716,1.5926192601903852,22,1.5926192601903852,0.4854795020139973,1.0963532748209703,0.41422062300167134,0.7552869489113209,small,0.08333333333333333,mirrored_antisymmetry_regularization,1.0683858360963792
3,24,2013-10,2014-09,2014-10,2015-07,2016-06,2016-07,100.0,100.2,-0.20000000000000284,1.661965348193503,21,1.661965348193503,0.9709590040281916,1.1440908682173687,0.8284412460035107,0.9862660571104397,medium,0.023809523809523808,mirrored_antisymmetry_regularization,1.1311492337066005
4,24,2013-11,2014-10,2014-11,2015-07,2016-06,2016-07,99.8,100.2,-0.4000000000000057,1.6230494748511943,20,1.6230494748511943,0.5247640683533007,1.1173013233161864,0.4477389846954418,0.7825201540058141,large,0.041666666666666664,mirrored_antisymmetry_regularization,1.0898492674327358
5,24,2013-12,2014-11,2014-12,2015-07,2016-06,2016-07,100.3,100.2,0.09999999999999432,1.2622781465594843,19,1.2622781465594843,0.6867416307736547,0.8689476601896681,0.5859414145399807,0.7274445373648244,medium,0.023809523809523808,mirrored_antisymmetry_regularization,0.8573444041180308
6,24,2014-01,2014-12,2015-01,2015-07,2016-06,2016-07,100.3,100.2,0.09999999999999432,1.2653523523513477,18,1.2653523523513477,0.9042722371592365,0.8710639322150233,0.7715427899331052,0.8213033610740643,medium,0.023809523809523808,mirrored_antisymmetry_regularization,0.8669835653814646
7,24,2014-02,2015-01,2015-02,2015-07,2016-06,2016-07,101.2,100.2,1.0,1.2208903684981294,17,1.2208903684981294,1.939396653329196,0.8404564651191615,1.6547312227534874,1.2475938439363246,small,0.08333333333333333,mirrored_antisymmetry_regularization,0.8738417301821688
