sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance
43,28,2017-02,2018-01,2018-02,2015-11,2016-10,2016-11,101.2,100.1,1.1000000000000085,1.6050954182426196,15,1.6050954182426196,1.9834203851287466,1.1049418164012825,1.692293133271272,1.3986174748362772
43,29,2017-02,2018-01,2018-02,2015-12,2016-11,2016-12,101.2,100.2,1.0,1.4968557989325761,14,1.4968557989325761,1.9922138203061484,1.030430058279159,1.6997958644522955,1.3651129613657274
43,30,2017-02,2018-01,2018-02,2016-01,2016-12,2017-01,101.2,101.0,0.20000000000000284,1.5587179124031156,13,1.5587179124031156,1.4708268555198902,1.0730157109747471,1.2549382906870339,1.1639770008308905
43,31,2017-02,2018-01,2018-02,2016-02,2017-01,2017-02,101.2,99.8,1.4000000000000057,1.1630672007530725,12,1.1630672007530725,2.2598413083590563,0.8006512078913687,1.9281408808201579,1.3643960443557632
44,0,2017-03,2018-02,2018-03,2013-07,2014-06,2014-07,98.9,100.1,-1.1999999999999886,1.4526515282680694,44,1.4526515282680694,2.037555519679138,1.0,1.7384822907263606,1.3692411453631803
44,1,2017-03,2018-02,2018-03,2013-08,2014-07,2014-08,98.9,100.2,-1.2999999999999972,1.3710527623639877,43,1.3710527623639877,1.7447438262124175,0.9438277079422012,1.4886496168713428,1.216238662406772
44,2,2017-03,2018-02,2018-03,2013-09,2014-08,2014-09,98.9,100.5,-1.5999999999999943,1.5729767004418649,42,1.5729767004418649,1.8211293921839036,1.0828314085190505,1.55382327836227,1.3183273434406604
44,3,2017-03,2018-02,2018-03,2013-10,2014-09,2014-10,98.9,100.0,-1.0999999999999943,1.4960540785924863,41,1.4960540785924863,1.8442651230602025,1.029878156928774,1.5735631372387489,1.3017206470837615
44,4,2017-03,2018-02,2018-03,2013-11,2014-10,2014-11,98.9,99.8,-0.8999999999999915,1.5239004483885634,40,1.5239004483885634,2.4750528135882264,1.049047496067719,2.11176355366904,1.5804055248683793
44,5,2017-03,2018-02,2018-03,2013-12,2014-11,2014-12,98.9,100.3,-1.3999999999999915,1.5669744346220085,39,1.5669744346220085,2.8132525511320297,1.078699470677762,2.400322196007675,1.7395108333427185
44,6,2017-03,2018-02,2018-03,2014-01,2014-12,2015-01,98.9,100.3,-1.3999999999999915,1.4961776324759597,38,1.4961776324759597,2.293687197926802,1.029963210970345,1.957018856933747,1.493491033952046
44,7,2017-03,2018-02,2018-03,2014-02,2015-01,2015-02,98.9,101.2,-2.299999999999997,1.2726692418155625,37,1.2726692418155625,3.3093604249197033,0.8761008521657692,2.8236111540457838,1.8498560031057765
44,8,2017-03,2018-02,2018-03,2014-03,2015-02,2015-03,98.9,99.5,-0.5999999999999943,0.40296600155790174,36,0.40296600155790174,1.8417633452903104,0.277400321905378,1.5714285714287457,0.9244144466670619
44,9,2017-03,2018-02,2018-03,2014-04,2015-03,2015-04,98.9,99.8,-0.8999999999999915,1.36332121612603,35,1.36332121612603,3.171777739296591,0.9385053397847287,2.706222911047616,1.8223641254161724
44,10,2017-03,2018-02,2018-03,2014-05,2015-04,2015-05,98.9,99.8,-0.8999999999999915,1.6406874530385538,34,1.6406874530385538,2.7065992862708805,1.1294432430017618,2.3093235407963295,1.7193833918990458
44,11,2017-03,2018-02,2018-03,2014-06,2015-05,2015-06,98.9,100.0,-1.0999999999999943,1.6754302582730656,33,1.6754302582730656,3.043026992399737,1.1533600630776226,2.5963702512127464,1.8748651571451846
44,12,2017-03,2018-02,2018-03,2014-07,2015-06,2015-07,98.9,100.3,-1.3999999999999915,1.486511415166774,32,1.486511415166774,2.7128167114773154,1.0233090223221493,2.3146283697989793,1.6689686960605643
44,13,2017-03,2018-02,2018-03,2014-08,2015-07,2015-08,98.9,100.5,-1.5999999999999943,1.1617639352537321,31,1.1617639352537321,2.16154822798946,0.7997540446874073,1.8442752988160929,1.32201467175175
44,14,2017-03,2018-02,2018-03,2014-09,2015-08,2015-09,98.9,100.1,-1.1999999999999886,1.2761144466986818,30,1.2761144466986818,1.5824764150284176,0.8784725186088747,1.350199882382724,1.1143362004957993
44,15,2017-03,2018-02,2018-03,2014-10,2015-09,2015-10,98.9,99.7,-0.7999999999999972,1.4699617144200345,29,1.4699617144200345,2.4867486521876687,1.0119162688470809,2.1217426723158415,1.5668294705814612
44,16,2017-03,2018-02,2018-03,2014-11,2015-10,2015-11,98.9,100.0,-1.0999999999999943,1.6809904809450744,28,1.6809904809450744,3.268951191433123,1.1571877000323973,2.7891332043066233,1.9731604521695103
44,17,2017-03,2018-02,2018-03,2014-12,2015-11,2015-12,98.9,100.5,-1.5999999999999943,1.6215770425140246,27,1.6215770425140246,2.7128167114773154,1.1162877062796728,2.3146283697989793,1.715458038039326
44,18,2017-03,2018-02,2018-03,2015-01,2015-12,2016-01,98.9,100.5,-1.5999999999999943,1.2600483463834522,26,1.2600483463834522,1.9834203851282766,0.8674126739024264,1.6922931332708708,1.2798529035866486
44,19,2017-03,2018-02,2018-03,2015-02,2016-01,2016-02,98.9,101.6,-2.6999999999999886,1.2351342044858697,25,1.2351342044858697,1.7101868038689443,0.850261869726227,1.459164888340449,1.1547133790333381
44,20,2017-03,2018-02,2018-03,2015-03,2016-02,2016-03,98.9,99.6,-0.6999999999999886,0.45488221835191955,24,0.45488221835191955,0.9042722371592365,0.3131392556990285,0.7715427899331052,0.5423410228160669
44,21,2017-03,2018-02,2018-03,2015-04,2016-03,2016-04,98.9,99.8,-0.8999999999999915,1.411341000732521,23,1.411341000732521,2.4817290186958756,0.9715619839089688,2.1174598226721697,1.5445109032905693
44,22,2017-03,2018-02,2018-03,2015-05,2016-04,2016-05,98.9,99.5,-0.5999999999999943,1.594932862737421,22,1.594932862737421,2.185086285802253,1.0979459503539621,1.8643584309174834,1.4811521906357228
44,23,2017-03,2018-02,2018-03,2015-06,2016-05,2016-06,98.9,99.9,-1.0,1.6846780638805852,21,1.6846780638805852,2.770793988635549,1.1597262186404405,2.364095718605256,1.7619109686228482
44,24,2017-03,2018-02,2018-03,2015-07,2016-06,2016-07,98.9,100.2,-1.2999999999999972,1.4961803573859427,20,1.4961803573859427,2.296298172231289,1.029965086788413,1.959246591366528,1.4946058390774706
44,25,2017-03,2018-02,2018-03,2015-08,2016-07,2016-08,98.9,100.1,-1.1999999999999886,1.2697923508472857,19,1.2697923508472857,2.0252059705343286,0.8741204109434295,1.7279454134342576,1.3010329121888435
44,26,2017-03,2018-02,2018-03,2015-09,2016-08,2016-09,98.9,100.7,-1.7999999999999972,1.3626013799585874,18,1.3626013799585874,2.613177513902959,0.93800980719936,2.2296142542216617,1.5838120307105108
44,27,2017-03,2018-02,2018-03,2015-10,2016-09,2016-10,98.9,99.9,-1.0,1.3382448782745175,17,1.3382448782745175,1.2593812789543903,0.9212428805069625,1.0745287819589315,0.997885831232947
44,28,2017-03,2018-02,2018-03,2015-11,2016-10,2016-11,98.9,100.1,-1.1999999999999886,1.6379030800322474,16,1.6379030800322474,2.085154487268957,1.1275264908061227,1.7790946624691384,1.4533105766376306
44,29,2017-03,2018-02,2018-03,2015-12,2016-11,2016-12,98.9,100.2,-1.2999999999999972,1.5939465120488154,15,1.5939465120488154,1.7447438262124175,1.0972669501468157,1.4886496168713428,1.2929582835090794
44,30,2017-03,2018-02,2018-03,2016-01,2016-12,2017-01,98.9,101.0,-2.0999999999999943,1.4395946212590667,14,1.4395946212590667,1.8211293921837464,0.9910116729615327,1.553823278362136,1.2724174756618343
44,31,2017-03,2018-02,2018-03,2016-02,2017-01,2017-02,98.9,99.8,-0.8999999999999915,1.263399308672531,13,1.263399308672531,0.3468798202876356,0.8697194640884209,0.2959646590024505,0.5828420615454357
44,32,2017-03,2018-02,2018-03,2016-03,2017-02,2017-03,98.9,99.7,-0.7999999999999972,1.0817844230904612,12,1.0817844230904612,3.8265528503548647,0.7446964409834915,3.264889864654087,2.0047931528187894
45,0,2017-04,2018-03,2018-04,2013-07,2014-06,2014-07,99.8,100.1,-0.29999999999999716,1.5319161827719694,45,1.5319161827719694,1.7343991014384346,1.054565498305298,1.4798232950124715,1.2671943966588848
45,1,2017-04,2018-03,2018-04,2013-08,2014-07,2014-08,99.8,100.2,-0.4000000000000057,1.4221867850565426,44,1.4221867850565426,2.005828988228218,0.979028182176734,1.7114125924821217,1.345220387329428
45,2,2017-04,2018-03,2018-04,2013-09,2014-08,2014-09,99.8,100.5,-0.7000000000000028,1.3421276707879592,43,1.3421276707879592,2.0028637986074793,0.9239157806746104,1.708882634601459,1.3163992076380346
45,3,2017-04,2018-03,2018-04,2013-10,2014-09,2014-10,99.8,100.0,-0.20000000000000284,1.5772341595272747,42,1.5772341595272747,2.436125686871117,1.0857622277847596,2.078550166464154,1.5821561971244567
45,4,2017-04,2018-03,2018-04,2013-11,2014-10,2014-11,99.8,99.8,0.0,1.4285530042484023,41,1.4285530042484023,1.7041014990616363,0.983410664188404,1.4539727870509378,1.2186917256196708
45,5,2017-04,2018-03,2018-04,2013-12,2014-11,2014-12,99.8,100.3,-0.5,1.4064997835443112,40,1.4064997835443112,1.456438506042189,0.9682293076999803,1.242661869005182,1.105445588352581
45,6,2017-04,2018-03,2018-04,2014-01,2014-12,2015-01,99.8,100.3,-0.5,1.565722180644892,39,1.565722180644892,2.1850862858022975,1.0778374236191604,1.8643584309175214,1.4710979272683409
45,7,2017-04,2018-03,2018-04,2014-02,2015-01,2015-02,99.8,101.2,-1.4000000000000057,1.4264536797914629,38,1.4264536797914629,2.7065992862710404,0.9819654969090619,2.309323540796466,1.6456445188527637
45,8,2017-04,2018-03,2018-04,2014-03,2015-02,2015-03,99.8,99.5,0.29999999999999716,1.6505531635084056,37,1.6505531635084056,3.5295741344799625,1.136234762012253,3.011501805636939,2.073868283824596
45,9,2017-04,2018-03,2018-04,2014-04,2015-03,2015-04,99.8,99.8,0.0,0.48191281744183095,36,0.48191281744183095,1.0406394608633014,0.3317470212669612,0.8878939770076882,0.6098204991373247
45,10,2017-04,2018-03,2018-04,2014-05,2015-04,2015-05,99.8,99.8,0.0,1.3117388823488838,35,1.3117388823488838,1.4074956560786414,0.9029962498389483,1.2009028704907743,1.0519495601648612
45,11,2017-04,2018-03,2018-04,2014-06,2015-05,2015-06,99.8,100.0,-0.20000000000000284,1.482366032820971,34,1.482366032820971,1.603045302507086,1.020455356274143,1.3677496601807981,1.1941025082274705
45,12,2017-04,2018-03,2018-04,2014-07,2015-06,2015-07,99.8,100.3,-0.5,1.6050249409159905,33,1.6050249409159905,1.8001021524095795,1.1048933000673526,1.535882425405156,1.3203878627362542
45,13,2017-04,2018-03,2018-04,2014-08,2015-07,2015-08,99.8,100.5,-0.7000000000000028,1.527057077874092,32,1.527057077874092,2.1527733221124388,1.0512205082623862,1.8367883771971942,1.4440044427297902
45,14,2017-04,2018-03,2018-04,2014-09,2015-08,2015-09,99.8,100.1,-0.29999999999999716,1.3548753607110224,31,1.3548753607110224,2.436125686871078,0.9326912438018627,2.07855016646412,1.5056207051329915
45,15,2017-04,2018-03,2018-04,2014-10,2015-09,2015-10,99.8,99.7,0.09999999999999432,1.2384167096568375,30,1.2384167096568375,1.8907164805994177,0.852521534282448,1.6131963456015035,1.2328589399419758
45,16,2017-04,2018-03,2018-04,2014-11,2015-10,2015-11,99.8,100.0,-0.20000000000000284,1.3280533049937917,29,1.3280533049937917,1.57666932347104,0.9142270387290815,1.3452451580890186,1.12973609840905
45,17,2017-04,2018-03,2018-04,2014-12,2015-11,2015-12,99.8,100.5,-0.7000000000000028,1.623940146475781,28,1.623940146475781,1.8001021524095795,1.1179144584055416,1.535882425405156,1.3268984419053487
45,18,2017-04,2018-03,2018-04,2015-01,2015-12,2016-01,99.8,100.5,-0.7000000000000028,1.6573684540700138,27,1.6573684540700138,2.4533262771662194,1.1409263831126926,2.093226047110971,1.6170762151118319
45,19,2017-04,2018-03,2018-04,2015-02,2016-01,2016-02,99.8,101.6,-1.7999999999999972,1.4018088043118355,26,1.4018088043118355,2.4303651047183608,0.9650000547503286,2.073635124905719,1.5193175898280238
45,20,2017-04,2018-03,2018-04,2015-03,2016-02,2016-03,99.8,99.6,0.20000000000000284,1.5810381640549032,25,1.5810381640549032,4.155564919106842,1.0883808905910857,3.545609407967748,2.3169951492794167
45,21,2017-04,2018-03,2018-04,2015-04,2016-03,2016-04,99.8,99.8,0.0,0.602606252463541,24,0.602606252463541,1.35329964313507,0.41483194058385164,1.1546617703978488,0.7847468554908502
45,22,2017-04,2018-03,2018-04,2015-05,2016-04,2016-05,99.8,99.5,0.29999999999999716,1.3410613859420533,23,1.3410613859420533,1.6030453025067877,0.9231817540858818,1.3677496601805434,1.1454657071332126
45,23,2017-04,2018-03,2018-04,2015-06,2016-05,2016-06,99.8,99.9,-0.10000000000000853,1.4085374094922054,22,1.4085374094922054,0.9709590040279946,0.969632001951315,0.8284412460033427,0.8990366239773289
45,24,2017-04,2018-03,2018-04,2015-07,2016-06,2016-07,99.8,100.2,-0.4000000000000057,1.572548736533937,21,1.572548736533937,1.5281781843293187,1.0825367997298123,1.3038715680980546,1.1932041839139336
45,25,2017-04,2018-03,2018-04,2015-08,2016-07,2016-08,99.8,100.1,-0.29999999999999716,1.4726919246722434,20,1.4726919246722434,1.9746716475836708,1.0137957356008618,1.684828538985899,1.3493121372933805
45,26,2017-04,2018-03,2018-04,2015-09,2016-08,2016-09,99.8,100.7,-0.9000000000000057,1.251853960589299,19,1.251853960589299,1.9419180080563831,0.8617716886869818,1.6568824920070213,1.2593270903470015
45,27,2017-04,2018-03,2018-04,2015-10,2016-09,2016-10,99.8,99.9,-0.10000000000000853,1.5209464092353708,18,1.5209464092353708,2.754590758627321,1.047013946316999,2.3502708052962404,1.6986423758066196
45,28,2017-04,2018-03,2018-04,2015-11,2016-10,2016-11,99.8,100.1,-0.29999999999999716,1.3285608287444977,17,1.3285608287444977,1.6600710415722328,0.9145764162231533,1.416405138042796,1.1654907771329746
45,29,2017-04,2018-03,2018-04,2015-12,2016-11,2016-12,99.8,100.2,-0.4000000000000057,1.5810894151748986,16,1.5810894151748986,2.005828988228218,1.0884161716746754,1.7114125924821217,1.3999143820783986
45,30,2017-04,2018-03,2018-04,2016-01,2016-12,2017-01,99.8,101.0,-1.2000000000000028,1.5269092631909955,15,1.5269092631909955,2.0028637986075273,1.0511187531750716,1.7088826346015,1.3800006938882858
45,31,2017-04,2018-03,2018-04,2016-02,2017-01,2017-02,99.8,99.8,0.0,1.5929485587573302,14,1.5929485587573302,3.398356514098395,1.0965799627502755,2.8995443610120524,1.998062161881164
45,32,2017-04,2018-03,2018-04,2016-03,2017-02,2017-03,99.8,99.7,0.09999999999999432,0.8241943947224772,13,0.8241943947224772,2.293687197926789,0.567372407410831,1.957018856933736,1.2621956321722834
45,33,2017-04,2018-03,2018-04,2016-04,2017-03,2017-04,99.8,100.1,-0.29999999999999716,1.0805283370411278,12,1.0805283370411278,2.0688283243428494,0.7438317559403891,1.7651648603859926,1.2544983081631909
46,0,2017-05,2018-04,2018-05,2013-07,2014-06,2014-07,99.8,100.1,-0.29999999999999716,1.6397793417192503,46,1.6397793417192503,1.348049489988998,1.128818102490337,1.1501822368686303,1.1395001696794838
46,1,2017-05,2018-04,2018-05,2013-08,2014-07,2014-08,99.8,100.2,-0.4000000000000057,1.5226663104594333,45,1.5226663104594333,1.4148572390543024,1.0481979200303044,1.207183917319336,1.12769091867482
46,2,2017-05,2018-04,2018-05,2013-09,2014-08,2014-09,99.8,100.5,-0.7000000000000028,1.4195647264759743,44,1.4195647264759743,1.034414162171431,0.9772231666382212,0.8825824301930016,0.9299027984156114
46,3,2017-05,2018-04,2018-05,2013-10,2014-09,2014-10,99.8,100.0,-0.20000000000000284,1.3640931208034102,43,1.3640931208034102,1.1147689016567546,0.9390367161419343,0.951142668292999,0.9450896922174666
46,4,2017-05,2018-04,2018-05,2013-11,2014-10,2014-11,99.8,99.8,0.0,1.5611551186167643,42,1.5611551186167643,0.3468798202877734,1.0746934748198411,0.29596465900256813,0.6853290669112047
46,5,2017-05,2018-04,2018-05,2013-12,2014-11,2014-12,99.8,100.3,-0.5,1.3980586040739076,41,1.3980586040739076,2.855239780330955e-13,0.9624184306202807,2.4361465226058997e-13,0.4812092153102621
46,6,2017-05,2018-04,2018-05,2014-01,2014-12,2015-01,99.8,100.3,-0.5,1.42081221545624,40,1.42081221545624,0.7594890952244905,0.9780819334904153,0.6480109765330395,0.8130464550117273
46,7,2017-05,2018-04,2018-05,2014-02,2015-01,2015-02,99.8,101.2,-1.4000000000000057,1.6154620252027327,39,1.6154620252027327,1.396596171334744,1.11207815072399,1.191603216556293,1.1518406836401416
46,8,2017-05,2018-04,2018-05,2014-03,2015-02,2015-03,99.8,99.5,0.29999999999999716,1.514479664757476,38,1.514479664757476,2.126569466628582,1.0425622630660236,1.814430734292518,1.4284964986792708
46,9,2017-05,2018-04,2018-05,2014-04,2015-03,2015-04,99.8,99.8,0.0,1.6030837390678834,37,1.6030837390678834,0.45569345713468995,1.1035569838137076,0.38880658591982004,0.7461817848667638
46,10,2017-05,2018-04,2018-05,2014-05,2015-04,2015-05,99.8,99.8,0.0,0.39572777748353566,36,0.39572777748353566,0.16743303139013205,0.27241755492134023,0.1428571428572473,0.20763734888929375
46,11,2017-05,2018-04,2018-05,2014-06,2015-05,2015-06,99.8,100.0,-0.20000000000000284,1.2841790170333642,35,1.2841790170333642,0.33486606277997855,0.8840241393367291,0.28571428571425095,0.58486921252549
46,12,2017-05,2018-04,2018-05,2014-07,2015-06,2015-07,99.8,100.3,-0.5,1.4737299165655926,34,1.4737299165655926,0.3468798202876356,1.014510285424512,0.2959646590024505,0.6552374722134813
46,13,2017-05,2018-04,2018-05,2014-08,2015-07,2015-08,99.8,100.5,-0.7000000000000028,1.614454771370019,33,1.614454771370019,0.777725855147756,1.1113847608688783,0.6635709374080286,0.8874778491384534
46,14,2017-05,2018-04,2018-05,2014-09,2015-08,2015-09,99.8,100.1,-0.29999999999999716,1.5499776350039371,32,1.5499776350039371,1.2566286420843207,1.066998935974621,1.0721801782496347,1.0695895571121279
46,15,2017-05,2018-04,2018-05,2014-10,2015-09,2015-10,99.8,99.7,0.09999999999999432,1.3450966375277222,31,1.3450966375277222,0.45569345713468995,0.9259596065213382,0.38880658591982004,0.6573830962205791
46,16,2017-05,2018-04,2018-05,2014-11,2015-10,2015-11,99.8,100.0,-0.20000000000000284,1.2075119570808177,30,1.2075119570808177,0.5247640683530274,0.8312468156216924,0.44773898469520856,0.6394929001584505
46,17,2017-05,2018-04,2018-05,2014-12,2015-11,2015-12,99.8,100.5,-0.7000000000000028,1.3207764259663037,29,1.3207764259663037,0.3468798202876356,0.9092176618166682,0.2959646590024505,0.6025911604095593
46,18,2017-05,2018-04,2018-05,2015-01,2015-12,2016-01,99.8,100.5,-0.7000000000000028,1.642084136448132,28,1.642084136448132,1.0763866610562967,1.1304047147535201,0.918394188598663,1.0243994516760915
46,19,2017-05,2018-04,2018-05,2015-02,2016-01,2016-02,99.8,101.6,-1.7999999999999972,1.6727782100949995,27,1.6727782100949995,1.1759586744880295,1.1515344028098584,1.0033509813491712,1.0774426920795148
46,20,2017-05,2018-04,2018-05,2015-03,2016-02,2016-03,99.8,99.6,0.20000000000000284,1.4944822411006944,26,1.4944822411006944,2.9747759827481506,1.0287961097473237,2.5381371525523666,1.783466631149845
46,21,2017-05,2018-04,2018-05,2015-04,2016-03,2016-04,99.8,99.8,0.0,1.5479327720547305,25,1.5479327720547305,1.3734832615473047,1.065591259798047,1.1718828290799574,1.1187370444390021
46,22,2017-05,2018-04,2018-05,2015-05,2016-04,2016-05,99.8,99.5,0.29999999999999716,0.5653258284911147,24,0.5653258284911147,1.3394642511201997,0.3891682330483809,1.1428571428572474,0.7660126879528142
46,23,2017-05,2018-04,2018-05,2015-06,2016-05,2016-06,99.8,99.9,-0.10000000000000853,1.29812459966745,23,1.29812459966745,0.9531537267863106,0.8936242274257923,0.8132494346062156,0.8534368310160039
46,24,2017-05,2018-04,2018-05,2015-07,2016-06,2016-07,99.8,100.2,-0.4000000000000057,1.3912273245921611,22,1.3912273245921611,0.6867416307739331,0.9577158028056862,0.5859414145402183,0.7718286086729522
46,25,2017-05,2018-04,2018-05,2015-08,2016-07,2016-08,99.8,100.1,-0.29999999999999716,1.5714993076911778,21,1.5714993076911778,0.7883346617357101,1.081814376752011,0.6726225790446715,0.8772184778983412
46,26,2017-05,2018-04,2018-05,2015-09,2016-08,2016-09,99.8,100.7,-0.9000000000000057,1.4666188330450423,20,1.4666188330450423,0.4854795020140958,1.0096150415327931,0.41422062300175533,0.7119178322672742
46,27,2017-05,2018-04,2018-05,2015-10,2016-09,2016-10,99.8,99.9,-0.10000000000000853,1.3035093116322019,19,1.3035093116322019,1.6030453025071045,0.8973310434514993,1.3677496601808137,1.1325403518161565
46,28,2017-05,2018-04,2018-05,2015-11,2016-10,2016-11,99.8,100.1,-0.29999999999999716,1.507026652127761,18,1.507026652127761,1.1818333755031714,1.0374316364259228,1.008363391356897,1.0228975138914098
46,29,2017-05,2018-04,2018-05,2015-12,2016-11,2016-12,99.8,100.2,-0.4000000000000057,1.32454747072864,17,1.32454747072864,1.4148572390543024,0.9118136352410945,1.207183917319336,1.0594987762802153
46,30,2017-05,2018-04,2018-05,2016-01,2016-12,2017-01,99.8,101.0,-1.2000000000000028,1.5786536072343604,16,1.5786536072343604,1.034414162171662,1.0867393703956774,0.8825824301931988,0.9846609002944381
46,31,2017-05,2018-04,2018-05,2016-02,2017-01,2017-02,99.8,99.8,0.0,1.563567990833759,15,1.563567990833759,2.4750528135884196,1.0763544872306232,2.1117635536692045,1.5940590204499139
46,32,2017-05,2018-04,2018-05,2016-03,2017-02,2017-03,99.8,99.7,0.09999999999999432,1.613511079256814,14,1.613511079256814,1.3394642511199142,1.1107351266690437,1.1428571428570038,1.1267961347630238
46,33,2017-05,2018-04,2018-05,2016-04,2017-03,2017-04,99.8,100.1,-0.29999999999999716,0.7695647607385422,13,0.7695647607385422,1.1818333755026023,0.5297655671460721,1.0083633913564114,0.7690644792512418
46,34,2017-05,2018-04,2018-05,2016-05,2017-04,2017-05,99.8,99.9,-0.10000000000000853,1.085402619684994,12,1.085402619684994,0.810060273610576,0.7471871942881376,0.6911592967610046,0.7191732455245712
47,0,2017-06,2018-05,2018-06,2013-07,2014-06,2014-07,99.9,100.1,-0.19999999999998863,1.3005433802292683,47,1.3005433802292683,1.514533712885508,0.8952893071195452,1.2922298377293422,1.0937595724244438
47,1,2017-06,2018-05,2018-06,2013-08,2014-07,2014-08,99.9,100.2,-0.29999999999999716,1.6358338217866624,46,1.6358338217866624,1.5742922050596349,1.1261020209967307,1.3432169540860974,1.234659487541414
47,2,2017-06,2018-05,2018-06,2013-09,2014-08,2014-09,99.9,100.5,-0.5999999999999943,1.5075220538570013,45,1.5075220538570013,1.1740462848224669,1.0377726691647455,1.0017192930175216,1.0197459810911336
47,3,2017-06,2018-05,2018-06,2013-10,2014-09,2014-10,99.9,100.0,-0.09999999999999432,1.4098981185028876,44,1.4098981185028876,1.1759586744877857,0.9705687090584245,1.0033509813489634,0.986959845203694
47,4,2017-06,2018-05,2018-06,2013-11,2014-10,2014-11,99.9,99.8,0.10000000000000853,1.3536339241265885,43,1.3536339241265885,0.45213611857951985,0.9318366433968268,0.3857713949664686,0.6588040191816478
47,5,2017-06,2018-05,2018-06,2013-12,2014-11,2014-12,99.9,100.3,-0.3999999999999915,1.5432827220236458,42,1.5432827220236458,0.16743303139013205,1.062390182360963,0.1428571428572473,0.6026236626091052
47,6,2017-06,2018-05,2018-06,2014-01,2014-12,2015-01,99.9,100.3,-0.3999999999999915,1.402921904452256,41,1.402921904452256,0.777725855147756,0.9657663088166067,0.6635709374080286,0.8146686231123177
47,7,2017-06,2018-05,2018-06,2014-02,2015-01,2015-02,99.9,101.2,-1.2999999999999972,1.3702115066492475,40,1.3702115066492475,1.259381278954618,0.9432485905844801,1.0745287819591258,1.008888686271803
47,8,2017-06,2018-05,2018-06,2014-03,2015-02,2015-03,99.9,99.5,0.4000000000000057,1.621555605057945,39,1.621555605057945,2.133150607996858,1.1162729488133,1.8200458930506538,1.4681594209319768
47,9,2017-06,2018-05,2018-06,2014-04,2015-03,2015-04,99.9,99.8,0.10000000000000853,1.498122767095854,38,1.498122767095854,0.4854795020139973,1.0313022345297072,0.41422062300167134,0.7227614287656893
47,10,2017-06,2018-05,2018-06,2014-05,2015-04,2015-05,99.9,99.8,0.10000000000000853,1.6024304901775437,37,1.6024304901775437,0.33486606277997855,1.1031072896663998,0.28571428571425095,0.6944107876903254
47,11,2017-06,2018-05,2018-06,2014-06,2015-05,2015-06,99.9,100.0,-0.09999999999999432,0.3786268654483111,36,0.3786268654483111,0.16743303139013205,0.26064534961094954,0.1428571428572473,0.2017512462340984
47,12,2017-06,2018-05,2018-06,2014-07,2015-06,2015-07,99.9,100.3,-0.3999999999999915,1.2873111448278471,35,1.2873111448278471,0.3037956380898005,0.8861802846568784,0.2592043906132195,0.5726923376350489
47,13,2017-06,2018-05,2018-06,2014-08,2015-07,2015-08,99.9,100.5,-0.5999999999999943,1.4884403871353653,34,1.4884403871353653,0.8300355207860014,1.024636919571458,0.7082025690212999,0.8664197442963789
47,14,2017-06,2018-05,2018-06,2014-09,2015-08,2015-09,99.9,100.1,-0.19999999999998863,1.6308619886700126,33,1.6308619886700126,1.3532996431354403,1.1226794292602407,1.1546617703981648,1.1386705998292026
47,15,2017-06,2018-05,2018-06,2014-10,2015-09,2015-10,99.9,99.7,0.20000000000000284,1.529390067036855,32,1.529390067036855,0.4854795020139973,1.0528265294707517,0.41422062300167134,0.7335235762362116
47,16,2017-06,2018-05,2018-06,2014-11,2015-10,2015-11,99.9,100.0,-0.09999999999999432,1.3186856867136996,31,1.3186856867136996,0.3677067138799053,0.907778404560596,0.313734572671701,0.6107564886161485
47,17,2017-06,2018-05,2018-06,2014-12,2015-11,2015-12,99.9,100.5,-0.5999999999999943,1.2152131745253625,30,1.2152131745253625,0.3037956380898005,0.8365483055486859,0.2592043906132195,0.5478763480809526
47,18,2017-06,2018-05,2018-06,2015-01,2015-12,2016-01,99.9,100.5,-0.5999999999999943,1.3456580515096734,29,1.3456580515096734,1.1147689016569262,0.9263460818535334,0.9511426682931454,0.9387443750733394
47,19,2017-06,2018-05,2018-06,2015-02,2016-01,2016-02,99.9,101.6,-1.6999999999999886,1.652963471108833,28,1.652963471108833,1.2566286420843207,1.1378940089503684,1.0721801782496347,1.1050370936000016
47,20,2017-06,2018-05,2018-06,2015-03,2016-02,2016-03,99.9,99.6,0.30000000000001137,1.6745835189908682,27,1.6745835189908682,3.0446345343146697,1.1527771708521164,2.5977418374707497,1.875259504161433
47,21,2017-06,2018-05,2018-06,2015-04,2016-03,2016-04,99.9,99.8,0.10000000000000853,1.4880535184226122,26,1.4880535184226122,1.5372154077284323,1.0243706005643012,1.3115823041663268,1.167976452365314
47,22,2017-06,2018-05,2018-06,2015-05,2016-04,2016-05,99.9,99.5,0.4000000000000057,1.5391809056260206,25,1.5391809056260206,1.5068972825100462,1.0595665069523703,1.285714285714251,1.1726403963333105
47,23,2017-06,2018-05,2018-06,2015-06,2016-05,2016-06,99.9,99.9,0.0,0.5761149691569559,24,0.5761149691569559,1.1031201416397247,0.39659543802898944,0.9412037180151107,0.6688995780220501
47,24,2017-06,2018-05,2018-06,2015-07,2016-06,2016-07,99.9,100.2,-0.29999999999999716,1.288939277363678,23,1.288939277363678,0.8508339717253113,0.8873010851407852,0.725948214861775,0.8066246500012801
